,commenterID,UserName,Date,Text,Sentiment,Polarity
2391,UC3a27NoO5Wa38nDdxczr80w,@lRedskull,2023-03-27 17:22:17+00:00,audi quebr,Neutral,0
2390,UC9E3U4G0FW-loWkIp6arOiw,@edwardkrimson,2023-03-27 17:25:52+00:00,crisis horribl quebr edicion vide definit grav sup,Negative,-1
2652,UCyWZbbtzDZhw52Gv2T3G9ow,@gloriaariza6543,2023-03-27 17:27:43+00:00,buen videobrquis darl dejabrmuch graci buen informacionbrun salud,Positive,1
2389,UC4zoD0L-Cz0LKHjPT96yCAg,@en1g,2023-03-27 17:28:04+00:00,afortun conoc canal conten maravill,Neutral,0
2651,UCHToTOE09ceSLjf_0e4S-Lw,@sergiolaufgang4840,2023-03-27 17:28:45+00:00,cas fukushim constru soport grad escal richt suficient conserv prev quotsismosquot econom muuuch grand casi impos ocurr utiliz parametr dobl mayor terremot ocurr pas cuestion costobenefici decision deb tom nivel global tecnic estad,Neutral,0
2387,UCTjiBaovCBQ2XMex34goZqw,@MarcoAntonio-rz5og,2023-03-27 17:29:27+00:00,vide edit,Neutral,0
2386,UCoy1Xhq0YUA5c6YpFfwKjkA,@xibakanem2463,2023-03-27 17:29:28+00:00,impos entend inform vide recom baj vide vuelv sub correg,Neutral,0
2384,UChDSo3zq7yqKtlq5NavClDA,@carlh1641,2023-03-27 17:30:23+00:00,hag plat dej,Neutral,0
2383,UCKCI9OpX1GQzMDDYTz0kH1w,@aldopestoy6781,2023-03-27 17:30:25+00:00,sum minut href hmmm,Neutral,0
2382,UCxJ9o9-CQK-rrDrQh4I0p_Q,@oscaralonsorojas,2023-03-27 17:31:16+00:00,increibl interes vide deb resub much fall edicion pued entend correct,Neutral,0
2381,UCwV9va8rJtiwENocx1ylIfA,@fernandovicente7133,2023-03-27 17:31:17+00:00,second republic bank,Neutral,0
2380,UCoTDkaQwpRisD5jrSv7n-dA,@Leninsabe,2023-03-27 17:31:36+00:00,merc estan aguant ped bien horribl pas seman,Negative,-1
2379,UCQ-BSMClEwc3ErmFm0k7PRg,@florescorpusivanernesto3405,2023-03-27 17:35:25+00:00,arregl huev graci,Neutral,0
2378,UClYzglF1Y-rE07q_fLcobRw,@jonathanesparza4423,2023-03-27 17:35:48+00:00,buge audi inici vide,Neutral,0
5209,UCjLplICZ5cp4YyS0JANUOFA,@julianrodriguezparedes2470,2023-03-27 17:39:59+00:00,panico incertidumbr gobiern bid,Negative,-1
2377,UCw5mjcX2KMGGUOmm0F76Z0Q,@oapm.xiaomi5471,2023-03-27 17:40:30+00:00,encant censur youtub,Neutral,0
2376,UCjitfYrtS3g5uHCCOm22f5g,@carmennegron1025,2023-03-27 17:41:32+00:00,segur moment europ,Neutral,0
2375,UCtdvSDt0797C0Yz7AhIONrw,@deme58,2023-03-27 17:44:24+00:00,graci vide,Neutral,0
2374,UCjitfYrtS3g5uHCCOm22f5g,@carmennegron1025,2023-03-27 17:45:46+00:00,pierd perspect fdic organiz independient gobiern tant colaps lleg dec men pens quiebr,Negative,-1
2373,UCDWNSEvWpiK-XyauR5wWLQg,@adrianarredondo5211,2023-03-27 17:48:52+00:00,efect son transicion mont cort cad entra transicion,Neutral,0
2372,UCgqQsrLaeuRXxGnNFLOQARw,@jasoncaraveo6147,2023-03-27 17:50:17+00:00,fall intencion algoritm,Neutral,0
2371,UCjitfYrtS3g5uHCCOm22f5g,@carmennegron1025,2023-03-27 17:50:35+00:00,bon garantiz cre mir quiebr puert ric emision bon recobr,Neutral,0
2370,UCauxWseH5R4grh09Z2FRYlg,@mellamansiso,2023-03-27 17:56:20+00:00,esper pas audi intencional evit desmonetiz llen neuronal youtub aplic censur frent jug gust,Neutral,0
2650,UC-xB86oHsONdNU9TArv797A,@guillermozambrana4884,2023-03-27 17:59:01+00:00,dieron cuent europ mied europ,Neutral,0
5208,UCrlLovZuZKQ8RkcVE2nP0sQ,@chakaal,2023-03-27 17:59:14+00:00,recuerd argentin,Neutral,0
2369,UCoYNkat-l8VsDuojtxdALcg,@Cristian091,2023-03-27 18:00:34+00:00,problem audi principi audi,Neutral,0
2368,UCuw1XSZRIhfY4WGOhAgGhnQ,@ZigfilVorzh,2023-03-27 18:01:02+00:00,hol finanz audi problem transicion demas buen inform,Neutral,0
2367,UCnlqoEoHBWcAcibOtURgbmw,@brundleseth8362,2023-03-27 18:01:11+00:00,señor latam hac asust crisisbrsr latam secret siempr crisis,Negative,-1
2366,UCZU_rvUNwOwBEn4rcooYIqA,@manueljuariey745,2023-03-27 18:03:25+00:00,estid vide,Neutral,0
2365,UCJqSmExLIMAeJS-ljmforlg,@dpjn316,2023-03-27 18:08:40+00:00,seccion audi cort,Neutral,0
2364,UCzvZZiJTlYd9HSDAuYLdw0Q,@carlosandresbuitragoduque244,2023-03-27 18:11:53+00:00,bug youtub gust habl tem person entren panic financier person retir activ banc aument crisis,Negative,-1
2363,UCF5mMqbUvQ1hunsU6IPKu9w,@sowind,2023-03-27 18:16:28+00:00,audi,Neutral,0
2362,UCZdyczfUG3e886sFfPB8HWw,@edwinolivera9538,2023-03-27 18:17:31+00:00,parc problem audi transaccion parec error,Negative,-1
2361,UCIBZZkqWMc79Ltf35KKHuBA,@209elchino,2023-03-27 18:18:15+00:00,estan censur unas palabr cre legust ablar tem,Negative,-1
5206,UCmIhRoBnrUy7miS4F7nPA-A,@OmairaArbelaez,2023-03-27 18:20:51+00:00,dic momi mentir inminent caid unicamaner corrupcion diner pued elimin,Negative,-1
2360,UCOvq_I-VtzhGONrQ3V5slyA,@cocktailpolitik,2023-03-27 18:22:58+00:00,buen vide mejor edicion salud,Positive,1
2649,UCufhxnSLsJWcaHPNj0kBiow,@abrenuntio,2023-03-27 18:24:30+00:00,seguidor plumer trump lug quit regul pod hab ayud deb hab adapt actualiz tiempobrl mism bid,Neutral,0
2359,UC4XXajL0VPqOx9Dvk24bAYw,@ErikRamirezZuniga,2023-03-27 18:25:20+00:00,error edicion,Neutral,0
2358,UC2z-TT17dLUsAfg9jxKjnJA,@angellll4358,2023-03-27 18:25:53+00:00,tap audi palabr clav borr vide dec crisis prohib bienven democracia,Negative,-1
5205,UC8pQIR46P1nEBwKtAlIOPFg,@marcelotorresmartinez7704,2023-03-27 18:29:17+00:00,hor dej cualqui cos retir diner banc corr,Neutral,0
2357,UCMWX3X8dLRiqrh7H1TeOjhw,@kicktaekwondo9755,2023-03-27 18:32:28+00:00,crisis horribl lleg edicion vide son jajaj,Negative,-1
3440,UC8psJaU7zJm2zE01NHofl1A,@javierdoldan,2023-03-27 18:36:12+00:00,quotn felizquot,Neutral,0
2356,UC5RuKS96X_9zrtNNQ2_tdiQ,@rchavezc67,2023-03-27 18:37:56+00:00,vide inform excelent siempr much graci unic problem molest son gener cambi imagen ejempl href censur plataform error edicion,Negative,-1
2355,UCcD113Tn223-M_RrT-FS6JA,@JohnnyEuceda,2023-03-27 18:38:26+00:00,hrefuckszuwhgymbdvujgpxusoohwsqtiagbaatien bastant error audi canal sensur error edicion,Negative,-1
2648,UC4Av8s8M_kyQQNFYZuC0YAQ,@adrianvictor8905,2023-03-27 18:40:25+00:00,democrat culp trump,Negative,-1
2647,UC3GRp_zng808yzhs70adZZA,@dimasal1,2023-03-27 18:41:43+00:00,problem unic banc jug diner client ningun respons pon pat arrib dueñ sac ultim centav pag,Negative,-1
2354,UCKLUYgdiig4J-_75sOfXNbw,@inmoralfellas3972,2023-03-27 18:42:16+00:00,canal prochin,Neutral,0
2353,UCYabZT1xqm29GmC3wGtJEVA,@manuelrotela9181,2023-03-27 18:44:49+00:00,audi men explic bien felicit,Positive,1
2351,UCiKdY06oZ2nq_9eHmn5ssQg,@alcomo241083,2023-03-27 18:50:37+00:00,podr afect latinoamer especif mexic,Neutral,0
2350,UCqGxhQ4RjC52qsmapOUdqYA,@erikgonzalez1252,2023-03-27 18:53:06+00:00,siii slgui gust detall aqui,Neutral,0
2348,UCyiyiomyQYyHAua6zGvyVcw,@ericksonforbes9845,2023-03-27 18:58:43+00:00,fantast explic siempr clar felicit esper cos arregl salud,Positive,1
2646,UCs7HoWyvIg1DFNLl40-Tr-w,@luisalbertomoralesortiz5411,2023-03-27 19:00:38+00:00,culp democrat,Negative,-1
2645,UCs7HoWyvIg1DFNLl40-Tr-w,@luisalbertomoralesortiz5411,2023-03-27 19:00:56+00:00,democrat culpabl,Negative,-1
2347,UCftwjNpXzU1dN4ONEXdZ8Ng,@mival9423,2023-03-27 19:03:17+00:00,terribl sig siempr canal edicion impos entend entrecort sig suscriptor men,Negative,-1
2346,UCynoD_YsZVwo2bxZx4lpncg,@misticomasajista6623,2023-03-27 19:05:53+00:00,malisim audi entrecort,Negative,-1
2345,UCm54Zk5CrE-R22ipRiifTmA,@jamesdm,2023-03-27 19:15:18+00:00,interes vide avisenl editor transicion cag cort audi,Neutral,0
2344,UCSoIrlmsYKUqfTayAeCRxfw,@douglasch2001,2023-03-27 19:15:19+00:00,encant vide sugerent exist interrupcion permit vari tram correct mensaj despues ilustr salud exit graci,Neutral,0
2644,UCVwuSZPPK8pg2MJZDzcM9RQ,@sarajasso7962,2023-03-27 19:19:59+00:00,cinic todav echand culp hombr dig mentir favor dig verd culpabl supu administr pais clar nadi quier perd diner,Negative,-1
2343,UCLJIqwJ7m9U9NptuP4lBT6g,@giancarlosccasa5546,2023-03-27 19:20:06+00:00,estupend vide,Positive,1
2342,UCLJIqwJ7m9U9NptuP4lBT6g,@giancarlosccasa5546,2023-03-27 19:20:25+00:00,inform concis cuant termin tem habl,Neutral,0
2341,UCLJIqwJ7m9U9NptuP4lBT6g,@giancarlosccasa5546,2023-03-27 19:20:41+00:00,salud lim peru,Positive,1
2340,UCLJIqwJ7m9U9NptuP4lBT6g,@giancarlosccasa5546,2023-03-27 19:21:25+00:00,sig adel vide tem concernient econom esper segund part vide quiebr banc,Neutral,0
2643,UC1WKetUWnPSBJIDy1UnV_sQ,@cesar-hk7ko,2023-03-27 19:21:40+00:00,jajajajaj donald trump culpabl buen algui culparbrper real american tont latin,Neutral,0
2339,UC07qewBvne20yPEwuZA0Ikw,@origenlbr-brandingdiseno3438,2023-03-27 19:24:08+00:00,lament vide censur borr audi nombr dat import,Neutral,0
2337,UCf2eAcoQDHchBT4z7yvkuaw,@DanielSilva-lm3tb,2023-03-27 19:29:53+00:00,buen informacionaunqu curios banc gobiern decid salv moment banc embarg rest banc quebr razon rest banc quiebr inversion inversor criptomerc posibl peg merc,Neutral,0
2336,UCf4FoEefeqLtnr8uCIPIpEw,@maurolaan3706,2023-03-27 19:30:13+00:00,audi entro bancarrot,Negative,-1
2335,UCSeKmG2zq3N9CiQjxaLEN1g,@eduardocallejas9620,2023-03-27 19:30:34+00:00,sal son cad rat edit bien vide caraj perd credibil,Neutral,0
3439,UCnSrZk_iiIyzXJKmOKjDCGg,@vickbanher4801,2023-03-27 19:36:09+00:00,tragedi puebl american empez creacion monstru llam reserv federal posterior afect planet graci silvi valios inform,Neutral,0
3438,UCzmdSO2DhGiGaI2k0Lz3cQg,@godoone6594,2023-03-27 19:37:17+00:00,ideolog politicasnunc bren marc incertidumbr polit legal social monetari mund globaliz encamin haci nuev orden mundial deb just inclus solidari gener much empati convivent libert desarroll modern tod human brde esclavitud financ econom madr tod desgraci elit pod econom ansi pod econom polit permit atravez sistem bancari corrupt institu financ mundial manten vigenci pod brser ideologi polit derech izquierd neoliberal comun socialdemocraci sol tra guerr abus pod esclavitud pobrez violenci social racism brlas criptomoned bitcoin tecnologi blockchain futur mund mejor modern verdader libert econom gener confianz mayor justici desarroll tod clas social mund polit derech izquierdanunc bitcoins fuerz liber human hor nuev normal rechac actual sistem monetari doll yuan eur libr esterlin rubloetc,Neutral,0
2642,UCYxKrZP6CxSLTXvErU2wslg,@deliavera2078,2023-03-27 19:45:00+00:00,trump culpabl nunc habl bail culpabl miseri tres años,Negative,-1
2641,UCtS5qvcwUASECDyVa0NapmA,@asr494,2023-03-27 19:47:42+00:00,espectacul conten par,Positive,1
2334,UCI065XM38DD2iY4BqIGfGuw,@Muuujen,2023-03-27 19:55:14+00:00,transicion vide son cort habl,Negative,-1
2333,UCZtd31z_twdtrPr8lmTUsow,@app.mindbreak,2023-03-27 19:58:25+00:00,bug audi excelent vide,Positive,1
2640,UCOyk6XzNaxu7SrmTTq8T7aA,@ayoublachhab222,2023-03-27 19:59:44+00:00,viv donald trump,Neutral,0
2332,UCk4pMGW2BNv5_HvftMzhueg,@antonioG36,2023-03-27 20:01:27+00:00,excelent vide graci inform,Positive,1
2331,UCapmWcNRkTSp4kopZwGHobg,@javierfrancolopez353,2023-03-27 20:02:21+00:00,hol problem audi,Neutral,0
2330,UCUUe0PNyQzdH8QHZ7249J1w,@lucienpiffaut4175,2023-03-27 20:02:25+00:00,excelent didact,Positive,1
2639,UCrHoQct1pE8It3R1pYOU61g,@jarnoldo1690,2023-03-27 20:03:09+00:00,culp trump culp georg bush complet estupidez,Neutral,0
2328,UCsvEuaDMHpgMJLZcU7HBvfQ,@ivanarturojoaquin342,2023-03-27 20:05:43+00:00,censur,Neutral,0
5204,UCiflabWfh-HI55cMh_t3Kmw,@juanmaldonado8935,2023-03-27 20:08:57+00:00,ahor mund sab bien unid respald dol pur maquinit imprim billet respald monetari dol,Neutral,0
5203,UCiflabWfh-HI55cMh_t3Kmw,@juanmaldonado8935,2023-03-27 20:10:15+00:00,cambi dolar moned,Neutral,0
2327,UCri6VP3w9Bue_HztGLpLRKA,@luiskmolina,2023-03-27 20:15:28+00:00,edit vide ahor,Neutral,0
3437,UCq4s3YqBaVqjVDC-5xkpPkw,@albertocastillo591,2023-03-27 20:16:04+00:00,salud silvi fall efect medi inform sol entes manipul necesari siempr alert concernient econom salud durang mexic,Neutral,0
2325,UCKWvBCQVAXjaAIKxU4c0uRg,@rotterdamer5867,2023-03-27 20:17:00+00:00,seri sorprend youtub pong bugs evit cre especul colect respect tem caract global,Negative,-1
5202,UCL5TORlEiPKXQizUGoB8UcA,@lastautrigonprime8418,2023-03-27 20:23:22+00:00,solvenci bancari venezuel salvador,Neutral,0
5201,UCGRIy84VNgsVoZO998ts2Jg,@Omar-lo1fl,2023-03-27 20:26:16+00:00,sol vist pequeñ part pec gord estan norueg belgic austri conden pas desapercib ahor rusi decl pais hostil ver movimient ver hac mund digital escond hack principi sab retir financier millonari pued hac celul cambi mejor deb sincer cuent separ paj trig empres zombi ahor buen conflict confin determin territori polit usan comun negoci ciert habr renunci mientr empiec conflict ser recuper pes desastr pod doctor catastrof pued neg mal hab conflict inici cas ide dimension podri conllev ocean pacif present multipl escenari asi convertiri polvorin afric convert lug inciert europ ocean indig occident ser bienven unic qued amer mayori fronter estan defin clim estan hostil carib fri can armas nuclear obvi suced estan transfir recurs busc economi establ region comun cre pertinent inform cuent verifiqu unic form,Neutral,0
2637,UCQ3ebQW_7trSHH59mZm4_eA,@saturninopolon8627,2023-03-27 20:28:55+00:00,dej funcion libert merc funcion pej gord pued viv nuev condicion deb mor moment mur dinosauriosbrdeb garantiz deposit pequeñ propietari aument mont cubiert pierd hic mal decision exij devolu bon conj años previ fracas administradoresbrqui hac mal inversion pierd diner mercadobrsi funcion merc creari nuev instrument bancari neces intervencion estadobrn regul sin men,Negative,-1
2323,UC7wNFQKQnger_GxQ-0vTH7A,@nicolasromero7389,2023-03-27 20:30:08+00:00,cort vide deb,Neutral,0
2322,UC-TQx1Fz1MoLQt4HV6sd1Fg,@undramord7848,2023-03-27 20:32:48+00:00,buen inform fragment edicion son,Neutral,0
2321,UCxisTFaiXEXhkjH91uRSLoQ,@joelsolano5261,2023-03-27 20:37:22+00:00,buen vide embarg despiad banc wall street inyect capital banc bord quiebr hag tont traves banc capitaliz conoc pagares cas haci banc quebr sin haci porqu simpl bonit ver imprim diner van salv banc,Neutral,0
2320,UCT8SjdAynKP8kDamVnwZqiw,@hacksxor,2023-03-27 20:39:06+00:00,tant glitch,Neutral,0
2319,UCT8SjdAynKP8kDamVnwZqiw,@hacksxor,2023-03-27 20:39:36+00:00,acas algui anda usand automatiz creacion conten gan dinerit youtub,Neutral,0
2317,UCxgdfSChu0QkU76HNxKxB4w,@daladiersanchezquintero2547,2023-03-27 20:45:38+00:00,vay maner facil rob diner client diner asegur,Neutral,0
2316,UCV0UwveZc-Y10vynjv9JKkg,@XandeRMk,2023-03-27 20:51:25+00:00,cort audi ojal vuelv sub cos entiend clar siempr buen conten,Neutral,0
2636,UC-HJ7-J8IHMr4BMtPLj3WFQ,@naig4988,2023-03-27 20:58:41+00:00,cambiari sistem bancari blind complet parec tont gent piens diner usad invert piens pued busc quier,Neutral,0
2315,UCSKGOqZzxlhT6-eqZd-6JCA,@MisteriosyMas,2023-03-27 21:00:12+00:00,cas gobiern puest diner devolv deposit mism fond aport banc sirv devolu equivoc,Neutral,0
2314,UCgPie1gZyMs8skDDfcvhRzw,@carlostriana848,2023-03-27 21:01:31+00:00,deb hac vide afect banc latinoamerican,Neutral,0
2635,UCRacYX123hu80IY2GHWfGJg,@6beto,2023-03-27 21:07:10+00:00,epoc inflacion dec val madr,Negative,-1
2313,UCNHpiswbqRhX4UBQPnBCtpQ,@juancarlo-ym5tn,2023-03-27 21:11:25+00:00,ciclondondeestanlosbilletespurafisioneneltableroeletron,Neutral,0
2312,UCRToj7TWSDlmE33Z1Rzd7bA,@HeyStanleey,2023-03-27 21:20:53+00:00,cre estan mut part embarg excelent vide,Positive,1
5200,UC_5srHOjKk5noMenn_pF27g,@luisfernandopertuzlovera2562,2023-03-27 21:22:16+00:00,lleg tard posibl solucion hac aparec sistem fraud,Negative,-1
2311,UCES-ALmQIITQ2o6gNc7b9Wg,@jessicacano2051,2023-03-27 21:24:33+00:00,excelent vide much inform proces,Positive,1
2310,UCUgyxJhFKfdSq9i5cDWid_g,@juanarmandoperezsaldivar1309,2023-03-27 21:27:20+00:00,nooooooooooooo cuatr piez dominoooooooooo pulmoni amer latin,Neutral,0
2634,UCrtdjPXSqYNVzTCEh439JAg,@AngelParedesAldrete,2023-03-27 21:39:31+00:00,dij gran personaj quotl avarici jamas terminaquot,Neutral,0
2309,UCr0Cf6b-Nfg8kXT1EFPHfVQ,@jeysonvonedo,2023-03-27 21:44:49+00:00,pregunt provoc unid dej envi ayud diner ucrani guerr deberi usar diner ayud banc,Neutral,0
5199,UCVpkRnXfIUga5Q__Q9mY-Gw,@eleazarcastillo2637,2023-03-27 21:46:32+00:00,gring entiend guerr acab llam eeuu,Neutral,0
2308,UCzYdbXSa68daKwOzDKekuWw,@puntoblanco123,2023-03-27 21:48:04+00:00,buen videograci crack,Positive,1
2307,UCBpDkIUcNJCFk3sSBWuC08g,@carlabraz1399,2023-03-27 21:48:18+00:00,gostei,Positive,1
5198,UCZG_f5gqWFkLBvUvkgPEXyQ,@shaylibrizuela2416,2023-03-27 21:49:00+00:00,buen llam potenci suced imaginens ocasion pais sancion bloqu,Neutral,0
2306,UCbIMtsCej6aA099iTh4ZuLQ,@jonathannavarro4486,2023-03-27 21:50:48+00:00,man posibl pued hac vide banc latinoamerican,Neutral,0
5197,UCWl1yDefpAx1JKGDPVlm8ww,@guzmancastellano3587,2023-03-27 21:57:02+00:00,iiiiiiof,Neutral,0
3435,UC6CSsj2Flw3vdkd5N85nmHg,@carlossalvador4275,2023-03-27 21:59:46+00:00,borr lenguaj termin puebl american puebl norteamerican estaudinens talvez cambi chip,Neutral,0
5196,UCBX5vaYAraflV9gFSM5uvlw,@emmanuelricou7739,2023-03-27 22:00:39+00:00,chin retir banc suiz credibil,Neutral,0
2304,UCL_kxCjBNNVr5avMZYrqikg,@Carlos-po2qo,2023-03-27 22:06:55+00:00,pens audifon internet edicion,Neutral,0
2303,UCGd0MXSp0nq-3MP0o3CHr8Q,@baltabelacqua9874,2023-03-27 22:10:03+00:00,madr bien explic crisis practic clas econom minut mejor graci vide,Neutral,0
2302,UCNy-HwePgUFWAqfA9J2b-jg,@fabianalvarez8149,2023-03-27 22:10:03+00:00,veng tijuan mexic aqu pas trabaj much com diner,Neutral,0
5195,UCZovvvG3np62mTUDq3cC3Ug,@aracellyvelasco853,2023-03-27 22:10:04+00:00,repart diner diestr siniestr guerr puebl tont pag,Negative,-1
5194,UC2PSmbUF7llVzh3DzRgw2qw,@reynaguillerminarodriguez8950,2023-03-27 22:14:13+00:00,rescat banc undieron mexic pag hij niet foapr,Negative,-1
2301,UC2Eda9IWVQiWtyvbNhhx-Gg,@maryreagan912,2023-03-27 22:14:41+00:00,mayor preocup com recuper problem econom global manten flot especial luch pod polit ocurr mund,Neutral,0
2633,UCIs92gSfdSQigxAJnagN11A,@gans0000,2023-03-27 22:16:57+00:00,href viv españ,Neutral,0
2300,UCrsslPuxwoOmvaZ7GFTudjw,@Kobaturungan,2023-03-27 22:19:12+00:00,problem audi siempr vide,Neutral,0
5193,UCorzPJ6oznoNP9WFztAjEEg,@meridagiron8374,2023-03-27 22:22:01+00:00,casi pat ahog ahog alfred gualach muchach emple asalari,Negative,-1
5192,UCorzPJ6oznoNP9WFztAjEEg,@meridagiron8374,2023-03-27 22:23:43+00:00,arde imperi siqu bigent afuer labamc crimin parec accidental,Neutral,0
2299,UCoLJrIi_Jh9CbRveqYnlSTQ,@arielvillarroel7417,2023-03-27 22:26:17+00:00,audi bug buen vide,Neutral,0
2298,UCE8Bo2AEDDCJrz1qt5J5WSg,@Delorean2012,2023-03-27 22:29:24+00:00,hac corr bancari banrural jod,Negative,-1
2297,UC6WX3ljFjUaBE-waucXIimQ,@hectorrodriguez1291,2023-03-27 22:31:42+00:00,bitcoin libert brel sistem financier actual burbuj robobrl cbdc atent libert,Neutral,0
2296,UCmcQxkB4ZWu9r_AhoZ9r3nw,@Sr.Tiburon.,2023-03-27 22:35:05+00:00,buen vide peor cort añañin,Neutral,0
2295,UC8deqdwdL6BZmniIHJW8TKA,@rau313,2023-03-27 22:36:58+00:00,excelent vide educ,Positive,1
5191,UCuTi47pRNTjrhQUKCsvD6yw,@garabetsahar4216,2023-03-27 22:39:43+00:00,sig financi guerr ucrani,Neutral,0
5190,UC9BphhhbJH2PCfy2HuzUM_g,@aprendiz4627,2023-03-27 22:41:23+00:00,habl mal gestion embarg parec planific cualqui proyect sol vis propi delincuencial ment dirig econom hic pandemi explosion nord stream guerr ucrani mism siempr obtien gananci fabric excus congres autoriz aument presupuest compr armas invad vietnam irak afganist libi siri bloqu rob cub iran venezuel core nort rusi obten gananci ello negoci elabor cost planet gansters amer nort secuac patri pais,Negative,-1
5189,UCuTi47pRNTjrhQUKCsvD6yw,@garabetsahar4216,2023-03-27 22:41:33+00:00,quebr tod econom unid,Negative,-1
5188,UCuTi47pRNTjrhQUKCsvD6yw,@garabetsahar4216,2023-03-27 22:42:33+00:00,europe casi quebr inflacion orden,Negative,-1
2293,UCeC1eiEVAInSMOTWvslfR4Q,@cuentapajacuentapaja1376,2023-03-27 22:48:28+00:00,vide pas test turin,Neutral,0
5187,UCavhHlAToMjeBIOV8oKkyNA,@ricardolovely8389,2023-03-27 22:56:55+00:00,consecuent plane financi guerr ucrani destru rusi rob merc europe med consecuent bloque rob recurs cre desconfi gobiern agrad emper gobi pued perd,Neutral,0
5186,UCnqIbub6a0xFSnLXXAuyg8w,@walterhugogonzalezvazquez3076,2023-03-27 22:59:14+00:00,dol sol viv endeud pais pobr papel respaldon petrole propi invad siri quier invad venezuel quier desmembr rusi,Negative,-1
5185,UCjAek-qNpsMcDTaPyZOP5-g,@gastonbuba8742,2023-03-27 22:59:48+00:00,vam vam caer maldit imperi rodill vendr invasion pais list termin mald acech planet,Negative,-1
3434,UC8ccRA_uGfehvl_L1QNfTrA,@luzmarinabeltran6648,2023-03-27 23:02:05+00:00,colombi baj tas ser silvi graci,Neutral,0
2291,UCHeGbrGBslH1wEHXEfUVvEg,@nuker243,2023-03-27 23:02:37+00:00,cort audi,Neutral,0
2290,UC70ObpefJ8bgFNoQhoc7gTg,@idenmusic7947,2023-03-27 23:03:23+00:00,qued audi arreglal,Neutral,0
5184,UCavhHlAToMjeBIOV8oKkyNA,@ricardolovely8389,2023-03-27 23:04:30+00:00,pued censur inform veras europ rein unid unid verd lleg tard tempran puebl sabran medi tradicional mercenari engañ vend mayor postor,Negative,-1
2289,UCi7o7xyAUMk9mE-2o1yit4g,@andymelendez-ms2wz,2023-03-27 23:05:05+00:00,banc colaps rap,Neutral,0
2288,UCR0DX5-dxehSDPkoXiH6YYA,@juanitoochoa,2023-03-27 23:05:24+00:00,mentir banc sig avant cre revis accion bols valoresbrusted cre panic financier delit,Negative,-1
